age,workclass,education,education_num,marital_status,occupation,sex,hours_per_week
41,57,14,10,44,9,39,40
23,57,14,10,44,56,19,6
49,57,14,10,65,16,19,45
33,57,15,13,44,0,39,60
44,57,10,9,41,9,39,40
37,67,15,13,44,58,19,40
32,57,7,6,44,9,39,50
43,64,16,14,41,61,39,60
42,57,14,10,41,69,39,20
21,57,14,10,41,38,39,20
26,37,15,13,41,58,39,40
35,57,15,13,41,58,39,16
73,57,5,4,41,61,39,30
41,57,15,13,65,61,19,30
29,57,15,13,41,61,39,55
50,57,15,13,44,16,39,40
62,57,5,4,41,59,39,40
44,37,14,10,11,0,19,40
38,57,14,10,41,25,39,40
22,57,6,5,44,25,39,30
23,57,14,10,44,0,19,40
21,57,14,10,44,0,19,40
67,64,10,9,41,0,19,2
25,57,14,10,41,61,39,40
18,57,8,7,44,49,39,7
19,57,8,7,44,25,39,40
58,67,5,4,41,71,39,40
24,57,15,13,44,58,39,40
41,37,15,13,41,59,39,40
40,64,15,13,41,58,39,40
58,57,10,9,41,38,39,40
54,57,16,14,41,61,39,68
42,57,15,13,41,61,39,60
26,57,15,13,44,0,39,20
62,57,15,13,44,17,39,30
28,57,10,9,41,49,39,40
46,57,10,9,41,0,19,40
47,57,10,9,11,61,39,50
20,57,14,10,44,38,19,35
70,57,10,9,41,0,19,5
60,57,10,9,41,9,39,40
40,57,10,9,44,0,19,45
20,57,14,10,44,16,19,30
27,57,10,9,41,71,39,60
51,18,10,9,11,16,19,40
28,64,14,10,41,9,39,40
59,57,8,7,41,9,39,40
45,57,15,13,41,58,39,40
37,57,15,13,44,0,19,35
35,57,10,9,44,38,19,40
39,57,16,14,41,71,39,40
22,57,14,10,44,69,19,40
23,64,12,12,44,9,39,30
54,37,16,14,41,58,39,50
57,57,14,10,41,9,39,40
24,57,14,10,44,0,39,20
21,57,14,10,44,0,19,35
66,57,5,4,77,49,19,10
31,57,5,4,11,71,39,20
63,57,10,9,42,9,39,40
33,57,16,14,44,16,39,40
30,57,10,9,41,38,39,40
23,57,14,10,44,9,39,37
50,57,3,3,41,38,19,35
51,67,7,6,41,9,39,40
39,67,14,10,41,59,39,70
32,57,10,9,41,25,39,40
31,57,8,7,11,17,39,50
51,37,16,14,41,58,39,40
63,57,6,5,41,17,39,40
42,57,10,9,41,25,39,40
58,57,2,2,41,17,39,40
22,57,14,10,44,61,19,30
37,57,14,10,41,71,39,40
37,57,10,9,41,58,39,40
47,37,14,10,41,59,39,40
48,57,14,10,41,9,39,60
37,57,10,9,41,49,19,60
24,57,10,9,41,0,19,40
42,57,10,9,41,9,39,40
42,64,15,13,41,17,39,45
24,57,10,9,44,49,19,30
48,57,10,9,44,58,19,28
79,57,14,10,41,58,39,20
43,63,14,10,41,61,39,55
42,57,14,10,11,69,19,40
35,63,14,10,11,16,39,60
32,57,14,10,44,49,39,50
43,57,10,9,41,38,39,40
52,57,14,10,77,61,19,40
37,57,14,10,41,49,39,40
41,57,14,10,41,49,39,48
40,64,15,13,41,58,39,45
41,67,14,10,11,38,19,38
52,57,10,9,11,49,19,38
19,57,9,8,44,0,19,40
75,64,14,10,42,9,39,30
28,57,14,10,44,49,19,40
24,57,14,10,44,61,39,65
61,57,15,13,11,0,39,40
23,57,14,10,44,49,39,25
45,57,10,9,42,17,39,40
29,57,13,11,41,38,39,48
28,64,15,13,44,58,39,50
54,57,10,9,41,49,19,35
31,57,14,10,44,49,39,40
18,64,10,9,44,17,39,40
19,57,10,9,44,49,19,30
19,57,10,9,44,61,19,8
30,57,10,9,41,9,39,40
48,18,16,14,41,58,39,40
41,57,10,9,44,16,19,40
37,57,9,8,44,49,19,40
21,57,14,10,44,0,19,40
27,57,11,15,44,58,39,10
55,57,14,10,11,38,39,40
26,57,14,10,44,0,19,40
28,57,14,10,44,0,19,52
32,57,13,11,11,61,39,50
36,67,13,11,41,69,39,37
31,57,14,10,44,61,39,45
51,37,15,13,11,0,19,40
23,57,10,9,41,71,39,60
54,67,16,14,42,58,19,40
62,57,13,11,65,56,19,20
33,57,7,6,11,25,19,36
58,57,10,9,11,61,19,40
38,57,14,10,44,61,19,50
52,37,14,10,41,9,39,40
42,57,10,9,41,9,39,40
54,57,7,6,11,49,19,40
41,57,10,9,44,49,39,6
21,57,14,10,44,49,19,30
46,37,12,12,41,59,39,49
55,64,5,4,44,49,19,60
40,57,14,10,44,16,19,40
67,64,14,10,41,61,39,40
36,57,15,13,41,9,39,48
24,57,10,9,41,9,39,40
18,57,14,10,44,61,19,10
26,57,13,11,44,61,39,55
21,57,10,9,44,16,19,40
30,57,14,10,41,38,39,40
54,18,10,9,44,0,19,20
47,57,8,7,11,9,19,45
42,57,12,12,41,58,39,40
44,57,10,9,11,0,19,40
37,37,15,13,41,69,39,45
50,57,14,10,41,25,39,50
47,57,10,9,41,38,19,40
34,57,10,9,44,16,19,35
65,57,14,10,41,25,39,27
49,57,10,9,44,0,19,44
53,57,14,10,77,16,19,40
36,57,10,9,41,0,39,40
60,57,10,9,77,38,19,40
25,57,14,10,44,49,39,25
38,18,11,15,41,58,39,50
37,57,10,9,41,38,39,40
31,57,10,9,41,9,39,40
47,57,16,14,41,61,39,40
33,57,12,12,41,25,39,40
60,57,15,13,41,61,39,46
42,37,16,14,44,58,19,40
41,37,14,10,41,16,39,40
59,57,15,13,65,0,39,60
38,57,15,13,41,16,39,40
67,37,14,10,11,0,19,20
38,64,16,14,41,16,39,70
50,57,2,2,42,9,39,40
42,57,10,9,41,9,39,55
31,57,10,9,41,9,39,55
22,57,15,13,44,0,19,35
36,57,14,10,44,69,19,40
52,57,10,9,41,38,39,40
39,37,8,7,41,49,39,40
28,57,12,12,44,61,39,65
49,57,16,14,44,58,39,40
40,57,7,6,11,38,19,35
41,57,14,10,41,61,39,40
43,57,10,9,41,38,39,40
25,57,14,10,44,71,39,55
37,57,10,9,11,61,19,25
33,57,14,10,44,61,39,50
34,37,16,14,44,58,19,40
28,57,15,13,41,9,39,45
22,57,10,9,44,0,19,40
42,57,9,8,44,17,39,40
25,57,15,13,44,58,19,21
34,57,10,9,41,25,39,70
34,67,15,13,41,58,39,40
39,57,15,13,41,0,39,40
53,57,10,9,41,71,39,40
40,57,5,4,41,49,39,42
23,57,14,10,44,25,39,35
33,57,14,10,65,38,39,40
56,64,16,14,44,61,39,16
27,57,10,9,41,49,19,40
34,57,10,9,44,38,19,40
19,57,14,10,44,16,19,40
23,63,15,13,44,17,39,40
37,57,14,10,41,25,39,40
25,57,14,10,44,69,39,40
31,64,10,9,44,9,39,50
38,57,15,13,11,58,19,50
48,18,10,9,41,0,19,40
32,57,13,11,11,0,19,40
47,18,14,10,41,0,39,40
25,57,15,13,44,58,39,70
29,57,10,9,44,49,39,40
34,57,14,10,41,9,39,40
28,57,10,9,41,38,39,40
27,57,10,9,44,0,19,40
56,67,14,10,41,16,39,40
25,57,10,9,41,71,39,45
41,57,15,13,41,61,39,40
24,67,16,14,44,58,39,13
38,57,9,8,44,38,19,50
35,57,14,10,41,9,39,50
33,57,15,13,44,58,39,40
29,37,16,14,41,58,39,50
43,57,10,9,41,38,39,40
18,57,8,7,44,49,19,20
57,64,10,9,41,16,39,1
24,57,14,10,44,25,39,39
44,57,16,14,11,16,19,40
41,57,6,5,41,49,39,55
57,57,8,7,42,9,39,40
35,57,15,13,42,16,19,40
23,57,14,10,41,16,19,25
40,57,12,12,11,58,39,50
39,64,14,10,44,9,39,30
17,57,8,7,44,49,39,20
26,57,10,9,44,25,39,48
30,57,10,9,41,49,19,45
38,18,14,10,11,25,19,40
23,57,12,12,41,25,39,25
34,57,12,12,41,9,39,65
37,57,10,9,41,38,39,40
28,57,15,13,44,58,19,40
37,37,14,10,65,0,19,40
27,57,14,10,44,25,39,48
53,57,15,13,41,58,39,55
33,57,15,13,41,61,39,45
33,57,10,9,44,0,19,40
21,57,14,10,44,0,19,10
33,57,16,14,44,58,39,40
54,57,10,9,41,16,39,55
51,57,8,7,41,38,39,40
40,67,16,14,44,16,19,35
29,57,13,11,44,38,39,40
58,57,6,5,41,25,39,40
28,37,15,13,41,25,39,65
42,64,7,6,77,71,39,35
18,57,14,10,44,0,39,30
27,57,13,11,44,9,39,40
28,57,14,10,41,16,39,40
26,57,14,10,44,16,19,40
27,37,10,9,41,25,39,50
70,57,5,4,77,49,19,35
31,37,10,9,41,9,39,40
41,57,13,11,65,49,39,40
23,57,3,3,41,71,39,40
38,57,15,13,41,16,39,40
27,57,13,11,44,49,19,40
43,57,16,14,41,58,39,50
25,57,14,10,44,49,39,40
47,57,9,8,42,16,19,55
40,57,10,9,11,9,39,40
38,57,10,9,44,25,39,40
21,57,10,9,44,25,39,36
25,57,14,10,41,9,39,40
19,57,8,7,44,71,39,10
39,64,10,9,41,71,39,60
19,57,10,9,44,61,19,24
27,57,15,13,44,0,19,45
34,57,10,9,65,16,19,30
43,57,16,14,41,16,39,43
36,57,10,9,41,61,39,40
50,57,14,10,41,9,39,40
48,57,8,7,44,49,19,30
23,57,10,9,44,49,39,35
51,57,15,13,41,38,39,25
31,63,15,13,41,16,39,50
19,57,14,10,44,61,19,25
41,57,10,9,41,9,39,40
20,57,14,10,44,16,19,30
47,57,10,9,41,38,39,40
35,18,15,13,41,9,39,40
69,57,8,7,41,0,39,20
31,57,7,6,41,71,39,40
46,57,10,9,11,9,39,40
38,57,10,9,41,16,39,40
29,57,14,10,41,0,19,6
40,57,16,14,44,0,19,40
54,57,10,9,41,9,39,40
47,64,3,3,41,61,39,55
28,57,14,10,11,61,39,30
35,57,16,14,41,16,39,65
24,57,14,10,44,25,39,50
65,57,8,7,11,38,39,40
60,57,10,9,11,61,19,33
41,57,12,12,11,16,19,40
43,57,10,9,65,49,19,40
54,57,10,9,41,61,39,40
19,57,10,9,44,61,19,35
37,57,7,6,44,38,39,65
42,57,16,14,41,16,39,60
55,57,10,9,44,0,19,45
26,57,14,10,41,16,39,60
52,57,16,14,41,58,39,40
52,57,10,9,41,61,39,44
56,57,10,9,77,49,19,40
24,57,9,8,41,9,39,40
21,57,10,9,41,38,39,40
53,57,12,12,44,16,19,60
48,57,14,10,11,58,19,20
35,57,15,13,44,61,39,50
46,57,15,13,41,71,39,40
24,57,14,10,44,61,19,20
23,57,15,13,44,49,39,40
48,57,12,12,11,0,19,40
33,37,10,9,11,9,39,40
21,57,13,11,44,0,19,40
20,57,14,10,44,0,19,15
22,57,14,10,44,61,39,20
17,37,8,7,44,0,19,12
51,64,11,15,41,58,39,40
69,57,10,9,41,71,39,40
45,57,10,9,11,61,19,40
31,57,15,13,41,61,39,55
38,63,10,9,11,61,39,55
47,57,10,9,41,61,39,55
22,67,14,10,44,0,19,40
22,57,10,9,41,9,39,40
28,57,10,9,11,0,39,40
17,57,9,8,44,61,19,20
35,57,10,9,11,61,19,30
41,57,14,10,41,16,39,40
55,37,10,9,11,0,19,40
32,57,12,12,41,9,39,40
66,57,10,9,77,0,19,40
37,57,14,10,41,0,39,40
40,57,10,9,44,17,39,55
50,57,10,9,41,9,39,50
45,57,3,3,11,56,19,35
35,57,10,9,77,49,19,40
29,18,15,13,44,58,19,40
43,57,14,10,11,0,39,45
31,57,13,11,41,38,39,40
25,57,10,9,41,9,39,45
36,57,13,11,41,16,39,60
35,57,15,13,41,49,19,32
29,57,10,9,44,61,19,40
41,57,10,9,41,71,39,40
55,37,5,4,44,49,19,40
53,57,15,13,41,9,39,40
56,57,6,5,77,38,19,40
59,57,10,9,41,61,39,55
28,57,15,13,44,0,19,40
49,63,13,11,11,16,39,60
50,63,16,14,41,58,39,55
35,57,9,8,65,49,19,30
35,57,14,10,65,49,19,25
17,57,10,9,44,61,19,20
33,57,6,5,44,38,39,50
50,57,10,9,65,9,39,40
20,57,7,6,44,38,39,40
18,57,10,9,44,0,19,20
29,37,14,10,11,0,19,40
30,57,10,9,41,69,39,40
50,57,10,9,11,0,19,35
37,18,16,14,11,58,19,40
61,57,7,6,41,71,39,40
24,57,15,13,44,0,39,32
40,57,8,7,65,38,39,36
19,57,14,10,44,0,39,40
76,64,14,10,77,61,39,8
49,18,13,11,11,16,19,45
32,57,10,9,44,9,39,40
46,64,10,9,41,58,39,60
47,57,15,13,11,61,19,50
26,63,10,9,44,61,39,50
44,57,10,9,41,9,39,40
45,57,10,9,41,49,39,84
64,64,10,9,41,17,39,40
28,57,10,9,11,0,19,35
45,64,14,10,41,71,39,40
20,57,10,9,44,25,39,35
28,57,5,4,41,58,39,55
45,63,15,13,41,16,39,40
39,57,10,9,41,9,39,40
41,57,15,13,11,16,19,40
37,67,15,13,44,58,39,38
33,37,14,10,41,59,39,45
59,57,10,9,41,25,39,40
38,57,14,10,65,16,39,40
32,57,10,9,44,49,19,35
18,57,8,7,44,49,19,19
32,57,10,9,44,9,39,40
21,57,14,10,44,0,19,30
67,67,14,10,41,17,39,8
48,67,15,13,11,0,19,40
41,57,10,9,44,61,19,60
40,57,10,9,41,49,39,30
59,57,10,9,41,61,39,40
25,57,9,8,44,25,39,43
23,57,15,13,44,61,19,60
46,67,15,13,41,16,39,40
26,57,10,9,44,25,39,40
29,64,8,7,41,49,19,5
63,57,15,13,41,0,39,40
33,57,14,10,44,61,19,40
40,57,10,9,11,0,19,45
37,37,14,10,41,71,39,40
37,67,14,10,65,0,39,40
33,18,10,9,41,9,39,40
41,57,15,13,41,16,39,40
20,57,14,10,44,49,39,25
60,57,5,4,11,49,39,40
26,57,7,6,41,25,39,40
21,57,10,9,44,49,39,35
27,57,3,3,44,56,19,65
27,57,14,10,44,61,19,30
26,57,10,9,41,9,39,40
53,57,13,11,41,69,39,40
50,57,7,6,41,9,39,40
22,57,15,13,44,61,19,15
45,64,15,13,11,58,39,45
23,57,14,10,44,61,39,25
22,64,14,10,44,58,19,3
40,57,6,5,44,9,39,49
23,57,10,9,44,0,19,40
46,57,13,11,11,69,19,36
46,57,10,9,41,61,39,65
67,57,10,9,44,16,19,35
41,57,14,10,11,0,19,55
42,57,6,5,41,71,39,40
42,57,15,13,41,16,39,40
38,57,10,9,41,16,19,60
31,57,12,12,11,16,39,40
25,57,13,11,44,49,19,15
45,57,14,10,11,38,39,48
45,63,10,9,11,16,39,42
23,67,15,13,44,58,19,40
60,57,14,10,41,9,39,45
59,64,14,10,41,61,19,80
17,57,9,8,44,25,39,20
46,18,13,11,41,0,39,40
29,57,14,10,41,49,19,40
20,67,14,10,44,49,19,20
25,57,14,10,44,69,39,15
19,57,10,9,44,61,39,25
30,57,8,7,41,9,39,45
44,37,10,9,11,0,19,40
67,57,15,13,41,58,39,2
62,37,15,13,41,58,19,40
27,64,15,13,41,16,39,50
37,18,14,10,41,9,39,40
42,57,10,9,44,49,19,65
19,57,14,10,44,49,39,14
22,57,14,10,44,0,19,30
59,57,11,15,42,58,39,50
36,64,16,14,41,17,39,70
25,57,15,13,44,49,19,24
31,57,6,5,44,17,39,40
25,57,14,10,65,0,39,40
27,57,14,10,11,0,19,40
28,57,10,9,41,16,39,40
24,57,10,9,41,25,39,40
20,57,14,10,44,25,39,35
53,57,10,9,41,38,39,40
29,37,14,10,44,25,39,50
28,57,3,3,44,9,39,40
20,57,10,9,41,61,39,32
43,37,16,14,11,58,19,40
31,57,10,9,11,0,19,35
70,37,10,9,77,0,19,12
67,57,10,9,41,56,19,20
35,57,10,9,44,61,39,25
55,57,14,10,41,69,39,40
54,57,14,10,41,59,39,40
52,57,9,8,44,38,39,40
56,57,8,7,11,61,19,40
36,57,14,10,44,61,19,36
29,57,10,9,41,25,19,40
47,57,12,12,77,49,19,35
63,18,10,9,77,16,19,40
58,18,10,9,41,71,39,70
42,57,10,9,44,49,19,40
58,57,9,8,41,71,39,40
51,57,10,9,65,25,19,40
28,57,9,8,44,71,39,50
29,57,12,12,41,61,39,50
44,57,10,9,44,0,19,30
22,57,10,9,44,61,19,40
30,57,10,9,41,38,39,40
24,57,14,10,44,61,19,50
33,57,3,3,41,49,39,59
38,57,10,9,11,49,19,75
23,57,6,5,44,49,39,20
25,57,16,14,44,58,39,30
44,57,15,13,42,0,19,40
50,57,12,12,11,0,39,40
55,57,10,9,77,0,19,40
51,57,10,9,77,38,19,40
28,57,10,9,41,9,39,40
50,18,15,13,11,16,39,55
45,57,15,13,11,16,19,40
42,67,14,10,41,0,39,40
44,64,8,7,41,17,39,88
33,57,6,5,11,38,39,35
25,57,10,9,44,38,39,40
43,57,15,13,41,9,39,40
18,57,14,10,11,49,39,15
39,57,14,10,41,38,39,40
43,57,10,9,11,69,19,40
52,57,10,9,65,9,39,40
34,57,15,13,42,58,19,35
33,57,10,9,41,9,39,40
29,57,14,10,41,25,39,40
25,67,14,10,44,9,39,20
23,37,15,13,44,58,39,24
47,67,14,10,41,9,39,40
34,64,15,13,41,61,39,60
31,57,10,9,44,9,39,40
43,18,17,16,44,58,19,50
22,57,15,13,44,25,19,15
39,64,10,9,41,9,39,40
40,57,14,10,44,16,39,50
42,57,13,11,41,58,39,40
36,57,7,6,44,71,19,40
18,57,8,7,44,0,19,20
56,57,3,3,41,9,39,40
30,57,10,9,44,9,39,35
34,57,16,14,44,61,39,60
32,57,13,11,11,16,19,40
55,57,12,12,41,69,39,25
35,57,15,13,41,16,39,40
34,57,15,13,41,58,39,40
18,57,8,7,44,9,39,35
41,57,10,9,44,9,39,44
52,57,15,13,41,16,39,50
40,57,14,10,41,38,39,40
22,57,10,9,44,38,39,50
23,64,10,9,11,49,19,50
41,37,16,14,41,58,39,50
41,57,14,10,41,9,39,56
41,37,14,10,41,25,39,40
42,57,10,9,11,61,39,47
27,64,13,11,44,58,39,30
53,57,15,13,41,16,39,40
55,64,15,13,41,16,39,40
31,57,14,10,44,59,39,40
26,57,14,10,44,38,39,40
37,57,15,13,65,69,39,40
46,57,10,9,11,9,39,30
35,57,10,9,41,61,39,50
27,18,15,13,44,0,19,40
32,63,15,13,44,16,39,55
27,57,15,13,44,0,19,40
62,57,10,9,11,0,19,40
59,57,8,7,41,71,39,40
19,57,14,10,44,0,39,40
29,37,11,15,44,58,19,70
18,57,8,7,44,49,19,20
42,57,13,11,11,0,19,35
55,37,7,6,41,0,39,40
43,57,10,9,41,25,39,42
52,57,8,7,41,9,39,40
27,57,10,9,11,0,19,45
27,57,15,13,44,58,19,33
56,57,14,10,41,16,39,50
33,57,15,13,44,61,19,40
18,57,10,9,44,38,19,40
55,18,15,13,41,58,39,40
47,37,16,14,41,58,39,60
23,57,14,10,44,38,39,40
43,57,14,10,41,38,39,50
37,57,11,15,41,58,39,50
63,57,10,9,77,16,39,50
18,57,8,7,44,61,19,25
45,57,15,13,41,17,39,60
32,57,14,10,41,61,39,32
46,63,15,13,41,61,39,45
56,57,10,9,44,38,39,32
37,57,2,2,41,17,39,85
51,57,10,9,11,9,39,38
21,57,12,12,44,0,19,8
47,57,10,9,41,69,19,40
24,57,15,13,44,61,19,15
40,57,5,4,65,49,19,25
25,57,8,7,41,38,39,40
25,57,14,10,44,69,19,43
34,57,10,9,44,71,39,40
34,64,10,9,44,17,39,40
44,57,10,9,11,9,39,40
29,57,15,13,44,58,39,64
44,64,11,15,41,58,39,32
23,67,13,11,44,69,19,40
46,57,15,13,41,9,39,44
56,37,15,13,11,16,19,40
32,67,17,16,44,58,19,70
41,57,15,13,44,25,39,40
17,57,5,4,44,61,39,8
32,37,15,13,11,58,39,40
69,57,10,9,41,0,39,36
43,57,10,9,41,9,39,45
60,18,14,10,11,58,19,40
32,57,10,9,41,9,39,40
25,57,15,13,44,49,39,40
38,57,10,9,11,61,19,40
27,57,13,11,44,38,19,40
29,57,15,13,44,61,39,40
31,57,10,9,41,25,39,55
63,57,14,10,41,61,39,30
26,67,16,14,44,58,19,40
46,57,10,9,41,61,39,36
35,18,15,13,41,58,39,40
21,57,10,9,44,38,39,40
56,57,8,7,65,49,19,40
39,63,12,12,41,16,39,50
33,57,7,6,44,49,39,20
17,57,8,7,44,0,19,12
43,57,10,9,41,16,39,40
29,57,10,9,44,0,19,40
38,64,5,4,41,17,39,56
30,57,14,10,65,49,19,40
20,57,14,10,44,25,39,20
51,57,14,10,11,16,19,40
49,37,16,14,41,16,39,40
48,63,15,13,41,16,39,40
17,57,7,6,44,61,19,12
37,57,10,9,11,0,19,37
60,57,10,9,41,59,39,40
57,57,7,6,41,38,39,40
22,57,14,10,44,61,19,40
19,64,14,10,44,61,19,16
42,67,14,10,65,69,19,40
58,67,15,13,41,16,39,40
20,57,14,10,44,25,39,24
46,57,10,9,41,9,39,40
20,57,10,9,44,49,39,30
19,57,14,10,44,61,19,20
27,57,15,13,44,61,19,40
46,18,11,15,65,58,19,40
36,37,13,11,44,59,19,60
28,37,15,13,41,59,39,42
50,37,15,13,41,58,19,24
39,57,15,13,41,16,39,40
29,57,10,9,41,9,39,48
26,57,12,12,44,58,19,40
33,64,10,9,44,49,19,35
25,57,15,13,41,16,39,20
23,57,10,9,44,9,39,40
19,57,14,10,44,61,39,30
43,57,14,10,11,0,19,40
26,64,15,13,41,16,39,20
57,64,16,14,41,69,39,38
36,37,14,10,44,16,19,48
22,57,14,10,44,0,39,25
40,37,10,9,41,16,39,40
59,57,14,10,41,16,39,40
32,57,10,9,44,0,19,42
25,57,2,2,44,38,39,24
53,57,10,9,77,38,19,40
52,57,5,4,41,9,39,40
37,57,3,3,44,0,19,40
56,57,7,6,41,61,19,30
53,57,13,11,11,58,19,40
42,64,16,14,41,58,39,65
50,57,12,12,41,69,39,40
33,57,14,10,44,0,39,49
38,57,10,9,41,69,39,40
51,57,10,9,41,61,39,50
22,57,10,9,44,16,39,40
45,18,14,10,77,69,19,45
21,67,14,10,44,16,39,10
21,57,14,10,44,69,19,35
52,57,8,7,11,38,19,20
50,57,14,10,41,16,39,40
42,57,10,9,41,38,39,40
24,37,12,12,44,58,19,2
24,57,10,9,44,61,19,40
44,57,15,13,41,16,39,40
23,57,15,13,44,16,19,30
64,57,14,10,77,69,19,35
43,37,13,11,11,16,19,40
21,57,10,9,44,25,39,38
42,37,12,12,41,58,19,40
54,67,10,9,44,49,19,38
18,64,10,9,44,17,39,11
39,57,14,10,44,16,39,45
40,57,15,13,42,16,39,40
23,57,10,9,41,38,39,40
29,57,10,9,41,9,39,45
46,57,10,9,11,69,19,43
43,57,10,9,41,38,19,40
22,67,14,10,44,0,19,40
21,57,14,10,44,49,19,16
32,57,13,11,41,9,39,50
37,57,10,9,44,17,39,50
32,57,15,13,41,16,39,60
57,37,15,13,41,58,39,35
36,57,13,11,41,16,39,40
55,67,12,12,11,0,39,40
44,57,15,13,41,16,39,70
61,64,15,13,41,71,39,60
22,57,14,10,44,0,19,25
23,57,10,9,44,9,39,40
31,57,10,9,41,49,39,35
21,57,8,7,44,0,19,40
34,57,14,10,41,69,39,40
24,57,10,9,11,16,19,50
50,37,10,9,41,59,39,40
46,64,10,9,41,9,39,25
28,57,14,10,11,9,19,40
43,57,15,13,41,16,39,50
39,57,14,10,44,0,19,20
39,64,10,9,44,9,19,20
28,57,13,11,41,38,39,40
18,57,10,9,44,38,19,40
28,57,14,10,44,0,19,40
29,57,15,13,41,58,19,50
56,57,16,14,44,61,39,50
28,57,10,9,44,61,19,70
22,57,10,9,44,25,39,40
33,57,10,9,11,61,19,50
23,57,10,9,44,16,19,32
34,57,10,9,41,71,39,50
26,64,7,6,44,58,19,32
36,57,5,4,41,38,39,40
20,37,14,10,44,49,39,40
52,57,8,7,65,25,39,40
19,67,9,8,44,71,39,20
56,57,15,13,41,9,39,40
62,57,14,10,11,0,19,40
31,57,13,11,44,0,19,40
47,18,15,13,42,16,19,40
36,37,14,10,41,59,39,56
30,57,15,13,41,0,19,40
37,64,10,9,41,9,39,47
61,64,5,4,41,61,39,30
24,57,14,10,41,38,39,40
31,57,10,9,44,0,19,40
50,57,10,9,41,71,39,50
32,57,15,13,41,0,19,2
35,64,16,14,41,61,39,40
41,57,12,12,41,69,39,45
28,57,15,13,44,49,39,43
47,18,15,13,11,58,39,40
25,57,10,9,44,0,19,40
26,37,15,13,44,0,19,50
45,57,10,9,44,61,39,40
54,57,12,12,41,16,39,40
21,57,13,11,44,49,19,40
61,37,10,9,41,49,39,40
46,37,10,9,11,0,19,30
67,18,15,13,77,0,19,40
58,57,14,10,41,58,39,42
54,57,16,14,41,16,39,45
56,18,15,13,11,0,39,40
20,57,14,10,44,0,19,20
33,37,15,13,44,16,19,50
17,57,8,7,44,38,39,12
25,57,7,6,41,71,39,40
21,57,14,10,44,61,39,40
31,57,11,15,41,58,39,60
50,64,7,6,11,61,19,50
28,57,10,9,41,17,39,50
34,57,10,9,41,71,39,40
60,57,5,4,11,38,19,40
29,57,10,9,44,9,39,40
20,57,8,7,44,25,39,40
25,57,10,9,44,9,19,40
54,57,10,9,77,0,19,40
37,57,10,9,11,9,19,48
30,57,10,9,44,71,39,40
22,57,14,10,44,49,19,38
25,57,10,9,44,61,39,35
47,64,15,13,41,17,39,60
43,57,7,6,44,38,39,40
33,57,15,13,41,0,19,30
48,67,17,16,41,58,39,65
46,57,14,10,41,61,39,40
25,57,15,13,44,61,19,40
32,57,14,10,41,38,39,50
19,57,10,9,44,61,39,40
44,57,10,9,41,61,39,40
22,57,10,9,65,61,19,40
50,57,7,6,41,49,39,40
51,57,14,10,77,0,19,45
37,57,15,13,41,58,39,45
20,57,14,10,44,16,19,10
18,57,8,7,44,61,19,25
28,57,13,11,44,49,39,40
22,57,15,13,44,58,39,50
72,57,10,9,77,56,19,12
41,57,12,12,41,9,39,60
38,57,14,10,41,9,39,52
34,57,15,13,41,58,19,40
63,57,15,13,44,61,39,27
25,18,10,9,44,71,39,40
43,57,10,9,41,38,39,40
67,57,10,9,77,61,19,32
26,57,14,10,44,0,19,40
47,37,16,14,11,59,39,50
31,57,12,12,11,9,39,50
45,57,14,10,41,38,39,84
52,57,10,9,41,25,39,8
49,57,10,9,11,0,39,40
30,57,10,9,44,49,39,10
44,57,10,9,11,49,39,37
21,57,10,9,44,9,39,40
31,57,10,9,44,16,39,60
27,57,10,9,65,25,19,40
44,37,15,13,44,58,39,60
39,67,14,10,65,16,19,30
21,57,13,11,44,49,19,50
46,57,15,13,44,9,19,40
51,57,10,9,41,71,39,50
34,57,10,9,44,9,39,40
55,67,15,13,11,16,39,40
17,57,7,6,44,61,19,15
28,57,10,9,44,49,19,46
37,57,14,10,41,9,39,40
29,57,11,15,41,58,39,50
20,57,10,9,44,49,39,35
42,57,10,9,65,61,19,40
43,67,10,9,41,9,39,40
57,63,10,9,65,17,39,60
55,63,16,14,11,58,19,35
22,57,15,13,44,16,19,40
40,57,10,9,11,61,19,40
28,57,10,9,44,25,39,60
41,57,2,2,41,38,39,40
24,57,15,13,41,16,19,40
54,67,15,13,41,16,39,38
46,57,15,13,65,58,19,36
48,57,15,13,11,0,39,40
29,63,11,15,41,58,39,55
38,57,14,10,44,61,39,50
31,57,15,13,44,61,39,48
52,18,15,13,65,0,19,40
39,57,14,10,41,71,39,43
37,57,14,10,41,61,39,44
31,57,5,4,11,25,39,70
23,57,15,13,44,16,19,35
26,57,10,9,11,16,19,41
22,57,15,13,44,0,19,40
48,37,10,9,41,49,39,40
44,37,14,10,11,58,19,25
37,57,14,10,41,0,39,40
36,57,15,13,41,58,39,45
17,57,6,5,44,49,19,20
19,57,14,10,44,0,19,10
32,57,15,13,41,58,39,40
37,57,15,13,44,9,39,40
81,64,10,9,77,0,19,20
64,57,15,13,77,58,19,30
42,57,16,14,41,16,39,40
21,57,10,9,44,0,19,40
43,64,14,10,41,17,39,50
43,57,5,4,41,71,39,40
40,57,7,6,11,38,19,40
38,57,10,9,41,0,39,48
36,57,15,13,41,16,39,45
17,57,8,7,44,61,19,16
17,57,8,7,44,25,19,16
18,57,8,7,44,61,39,13
49,57,15,13,44,49,19,35
31,64,14,10,41,61,39,60
17,57,8,7,44,0,19,8
